event_date,event_name,race_number_finishers,athlete_age,athlete_performance,athlete_avg_speed,athlete_gender_F,athlete_gender_M,race_distance_50km,race_distance_50mi,race_season_Fall,race_season_Spring,race_season_Summer,race_season_Winter
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,26.0,7:06:27,7.035,True,False,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,38.0,7:12:13,6.941,False,True,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,48.0,7:12:30,6.936,False,True,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,45.0,7:12:31,6.936,False,True,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,50.0,7:14:12,6.909,True,False,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,42.0,7:18:52,6.836,False,True,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,35.0,7:19:25,6.827,False,True,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,38.0,7:20:12,6.815,True,False,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,29.0,7:20:12,6.815,False,True,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,32.0,7:39:17,6.532,False,True,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,41.0,7:39:18,6.532,False,True,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,48.0,7:40:45,6.511,True,False,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,52.0,7:42:35,6.485,False,True,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,35.0,7:42:37,6.485,False,True,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,43.0,7:49:38,6.388,True,False,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,48.0,7:49:39,6.388,False,True,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,39.0,7:59:28,6.257,False,True,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,45.0,8:00:52,6.239,True,False,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,36.0,8:01:12,6.234,True,False,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,74.0,8:01:27,6.231,False,True,True,False,False,False,False,True
15.02.2020,Georgia Thrill In The Hills 50k Race ,120,45.0,8:08:50,6.137,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,22.0,3:35:32,13.919,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,26.0,3:40:06,13.63,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,42.0,4:36:31,10.849,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,23.0,4:45:59,10.49,True,False,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,33.0,5:00:49,9.973,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,43.0,5:03:27,9.886,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,16.0,5:06:35,9.785,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,23.0,5:08:33,9.723,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,58.0,5:09:50,9.683,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,49.0,5:10:00,9.677,True,False,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,38.0,5:13:59,9.555,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,40.0,5:15:54,9.497,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,32.0,5:20:13,9.369,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,46.0,5:21:20,9.336,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,23.0,5:30:38,9.073,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,39.0,5:35:36,8.939,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,22.0,5:38:27,8.864,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,32.0,5:40:31,8.81,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,29.0,5:50:17,8.564,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,34.0,5:51:17,8.54,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,41.0,5:54:38,8.459,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,71.0,5:55:08,8.448,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,32.0,6:00:51,8.314,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,43.0,6:08:01,8.152,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,36.0,6:08:06,8.15,True,False,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,40.0,6:15:53,7.981,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,29.0,6:32:47,7.638,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,23.0,6:41:34,7.471,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,43.0,6:42:08,7.46,True,False,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,32.0,6:42:53,7.446,True,False,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,42.0,6:48:58,7.336,True,False,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,34.0,6:50:41,7.305,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,22.0,6:58:49,7.163,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,26.0,7:03:26,7.085,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,47.0,7:07:35,7.016,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,56.0,7:07:44,7.014,True,False,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,23.0,7:18:49,6.837,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,49.0,7:27:47,6.7,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,72.0,7:29:07,6.68,False,True,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,50.0,7:40:26,6.516,True,False,True,False,False,False,False,True
15.02.2020,Blackwater 50k Ultra Trail Run Challenge ,41,59.0,7:44:37,6.457,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,25.0,3:54:47,12.778,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,42.0,3:59:20,12.535,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,32.0,4:01:03,12.446,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,39.0,4:07:55,12.101,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,30.0,4:10:35,11.972,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,24.0,4:11:34,11.925,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,43.0,4:12:10,11.897,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,31.0,4:15:03,11.762,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,34.0,4:15:51,11.726,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,30.0,4:21:49,11.458,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,33.0,4:21:49,11.458,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,30.0,4:24:24,11.346,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,37.0,4:28:19,11.181,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,41.0,4:30:43,11.082,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,34.0,4:31:51,11.035,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,27.0,4:33:35,10.966,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,38.0,4:33:58,10.95,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,47.0,4:34:45,10.919,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,29.0,4:37:17,10.819,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,19.0,4:45:01,10.526,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,23.0,4:45:53,10.494,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,29.0,4:46:25,10.474,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,41.0,4:51:57,10.276,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,48.0,4:53:11,10.233,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,31.0,4:55:17,10.16,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,47.0,4:56:53,10.105,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,29.0,4:57:01,10.1,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,39.0,4:58:37,10.046,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,22.0,4:58:43,10.043,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,40.0,4:59:05,10.031,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,41.0,4:59:47,10.007,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,37.0,5:01:44,9.943,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,20.0,5:02:50,9.906,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,22.0,5:03:57,9.87,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,30.0,5:04:18,9.859,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,28.0,5:04:30,9.852,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,39.0,5:05:51,9.809,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,44.0,5:09:13,9.702,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,51.0,5:10:00,9.677,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,40.0,5:10:24,9.665,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,21.0,5:10:24,9.665,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,20.0,5:11:44,9.624,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,19.0,5:13:51,9.559,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,50.0,5:14:03,9.553,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,34.0,5:14:14,9.547,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,25.0,5:15:09,9.519,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,41.0,5:15:46,9.501,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,44.0,5:16:31,9.478,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,35.0,5:16:37,9.475,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,24.0,5:21:32,9.33,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,54.0,5:22:00,9.317,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,23.0,5:22:11,9.311,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,21.0,5:22:14,9.31,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,26.0,5:22:42,9.297,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,20.0,5:23:24,9.276,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,19.0,5:23:41,9.268,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,30.0,5:24:56,9.233,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,20.0,5:25:02,9.23,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,58.0,5:25:45,9.21,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,29.0,5:25:45,9.21,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,37.0,5:27:03,9.173,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,26.0,5:27:36,9.158,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,39.0,5:27:43,9.154,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,51.0,5:28:12,9.141,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,21.0,5:28:22,9.136,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,51.0,5:28:51,9.123,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,33.0,5:29:36,9.102,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,44.0,5:31:01,9.063,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,46.0,5:31:08,9.06,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,41.0,5:33:34,8.994,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,60.0,5:34:40,8.964,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,46.0,5:35:47,8.934,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,28.0,5:37:10,8.898,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,29.0,5:37:10,8.898,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,19.0,5:37:13,8.896,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,45.0,5:37:49,8.881,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,31.0,5:38:32,8.862,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,32.0,5:40:30,8.811,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,48.0,5:40:30,8.811,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,21.0,5:42:26,8.761,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,19.0,5:43:20,8.738,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,51.0,5:43:59,8.721,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,28.0,5:44:45,8.702,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,22.0,5:44:57,8.697,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,49.0,5:45:21,8.687,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,39.0,5:46:08,8.667,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,49.0,5:46:08,8.667,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,42.0,5:47:28,8.634,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,51.0,5:48:04,8.619,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,46.0,5:48:07,8.618,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,47.0,5:48:07,8.618,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,46.0,5:48:35,8.606,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,46.0,5:48:48,8.601,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,32.0,5:49:12,8.591,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,41.0,5:49:14,8.59,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,43.0,5:49:30,8.584,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,40.0,5:49:37,8.581,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,43.0,5:49:47,8.577,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,48.0,5:50:00,8.571,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,30.0,5:50:43,8.554,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,46.0,5:52:12,8.518,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,29.0,5:53:05,8.497,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,50.0,5:53:22,8.49,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,30.0,5:53:30,8.487,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,53.0,5:54:03,8.473,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,33.0,5:54:26,8.464,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,54.0,5:54:41,8.458,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,31.0,5:55:19,8.443,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,33.0,5:55:20,8.443,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,29.0,5:56:19,8.419,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,55.0,5:56:42,8.41,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,49.0,5:57:34,8.39,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,24.0,5:57:35,8.39,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,64.0,5:57:47,8.385,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,34.0,5:59:13,8.352,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,36.0,5:59:32,8.344,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,41.0,5:59:47,8.338,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,43.0,6:00:28,8.323,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,49.0,6:01:08,8.307,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,42.0,6:01:33,8.298,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,41.0,6:02:37,8.273,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,38.0,6:04:27,8.232,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,27.0,6:04:44,8.225,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,52.0,6:05:19,8.212,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,52.0,6:05:28,8.209,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,59.0,6:05:50,8.2,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,48.0,6:06:30,8.186,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,45.0,6:07:45,8.158,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,52.0,6:07:50,8.156,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,24.0,6:08:00,8.152,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,22.0,6:10:01,8.108,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,24.0,6:10:27,8.098,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,37.0,6:11:50,8.068,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,28.0,6:12:13,8.06,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,55.0,6:14:24,8.013,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,47.0,6:14:40,8.007,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,23.0,6:14:59,8.0,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,26.0,6:15:30,7.989,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,30.0,6:15:44,7.984,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,40.0,6:16:03,7.978,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,26.0,6:16:18,7.972,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,66.0,6:17:14,7.953,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,46.0,6:19:08,7.913,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,60.0,6:22:00,7.853,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,43.0,6:22:25,7.845,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,31.0,6:22:32,7.842,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,45.0,6:23:05,7.831,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,39.0,6:23:14,7.828,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,52.0,6:23:16,7.827,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,28.0,6:23:27,7.824,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,62.0,6:23:27,7.824,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,20.0,6:23:30,7.823,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,58.0,6:23:47,7.817,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,51.0,6:23:49,7.816,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,32.0,6:23:56,7.814,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,33.0,6:23:56,7.814,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,39.0,6:23:58,7.813,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,29.0,6:25:43,7.778,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,43.0,6:27:30,7.742,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,55.0,6:27:34,7.741,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,58.0,6:28:31,7.722,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,38.0,6:29:09,7.709,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,20.0,6:29:41,7.699,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,46.0,6:30:18,7.686,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,39.0,6:30:28,7.683,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,63.0,6:31:30,7.663,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,49.0,6:32:25,7.645,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,23.0,6:34:21,7.607,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,57.0,6:36:36,7.564,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,36.0,6:36:48,7.56,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,56.0,6:37:29,7.547,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,46.0,6:38:45,7.524,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,39.0,6:40:16,7.495,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,54.0,6:40:29,7.491,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,45.0,6:42:34,7.452,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,52.0,6:44:19,7.42,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,51.0,6:44:20,7.42,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,42.0,6:48:55,7.336,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,53.0,6:48:57,7.336,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,35.0,6:49:02,7.334,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,62.0,6:50:14,7.313,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,56.0,6:51:10,7.296,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,60.0,6:51:10,7.296,True,False,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,50.0,6:51:31,7.29,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,54.0,6:54:43,7.234,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,50.0,6:55:34,7.219,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,41.0,6:56:57,7.195,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,20.0,6:58:17,7.172,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,23.0,6:58:21,7.171,False,True,True,False,False,False,False,True
15.02.2020,Holiday Lake 50K++ ,222,52.0,6:58:40,7.166,False,True,True,False,False,False,False,True
